locationid,Applicant,FacilityType,cnn,LocationDescription,Address,blocklot,block,lot,permit,Status,FoodItems,X,Y,Latitude,Longitude,Schedule,dayshours,NOISent,Approved,Received,PriorPermit,ExpirationDate,Location
963993,Singh Brothers Ice Cream,Truck,11783000,SHAFTER AVE: HAWES ST to INGALLS ST (1200 - 1299),1207 SHAFTER AVE,4792001A,4792,001A,17MFF-0182,REQUESTED,Ice Cream: Pre-Packaged Chips: Candies: Bottled Water & Canned SODA,6016941.58,2092555.108,37.7267082729622,-122.3836249172,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0182&ExportPDF=1&Filename=17MFF-0182_schedule.pdf,Mo-Fr:3PM-4PM,,,2017-04-18,1,03/15/2018 12:00:00 AM,"(37.7267082729622, -122.3836249172)"
963984,Singh Brothers Ice Cream,Truck,4908000,DONNER AVE: INGALLS ST to JENNINGS ST (1400 - 1499),1475 DONNER AVE,4910023,4910,023,17MFF-0182,REQUESTED,Ice Cream: Pre-Packaged Chips: Candies: Bottled Water & Canned SODA,6014572.169,2091177.246,37.7227936887593,-122.391719666472,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0182&ExportPDF=1&Filename=17MFF-0182_schedule.pdf,Mo-Fr:1PM-2PM,,,2017-04-18,1,03/15/2018 12:00:00 AM,"(37.7227936887593, -122.391719666472)"
963986,Singh Brothers Ice Cream,Truck,13356000,WALLACE AVE: JENNINGS ST to KEITH ST (1500 - 1599),1550 WALLACE AVE,4829006,4829,006,17MFF-0182,REQUESTED,Ice Cream: Pre-Packaged Chips: Candies: Bottled Water & Canned SODA,6015093.174,2092759.834,37.727168068782,-122.390029148701,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0182&ExportPDF=1&Filename=17MFF-0182_schedule.pdf,Mo-Fr:2PM-3PM,,,2017-04-18,1,03/15/2018 12:00:00 AM,"(37.727168068782, -122.390029148701)"
963985,Singh Brothers Ice Cream,Truck,2710000,BANCROFT AVE: JENNINGS ST to KEITH ST (1500 - 1599),1562 BANCROFT AVE,4849006,4849,006,17MFF-0182,REQUESTED,Ice Cream: Pre-Packaged Chips: Candies: Bottled Water & Canned SODA,6014513.081,2092146.105,37.7254507021723,-122.391991641418,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0182&ExportPDF=1&Filename=17MFF-0182_schedule.pdf,Mo-Fr:1PM-2PM,,,2017-04-18,1,03/15/2018 12:00:00 AM,"(37.7254507021723, -122.391991641418)"
963979,Singh Brothers Ice Cream,Truck,7252000,INGERSON AVE: JENNINGS ST to 03RD ST (1100 - 1199),1173 INGERSON AVE,4968035,4968,035,17MFF-0182,REQUESTED,Ice Cream: Pre-Packaged Chips: Candies: Bottled Water & Canned SODA,6013341.728,2090348.363,37.7204493626594,-122.395915014237,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0182&ExportPDF=1&Filename=17MFF-0182_schedule.pdf,Mo-Fr:12PM-1PM,,,2017-04-18,1,03/15/2018 12:00:00 AM,"(37.7204493626594, -122.395915014237)"
963997,Singh Brothers Ice Cream,Truck,9602000,NIBBI CT: GILLETTE AVE to END (1 - 99),35 NIBBI CT,5079004,5079,004,17MFF-0182,REQUESTED,Ice Cream: Pre-Packaged Chips: Candies: Bottled Water & Canned SODA,6013200.29,2086710.154,37.7104516918675,-122.396149078996,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0182&ExportPDF=1&Filename=17MFF-0182_schedule.pdf,Mo-Fr:4PM-5PM,,,2017-04-18,1,03/15/2018 12:00:00 AM,"(37.7104516918675, -122.396149078996)"
963982,Singh Brothers Ice Cream,Truck,7819000,KEY AVE: JENNINGS ST to 03RD ST (1000 - 1068),1060 KEY AVE,4994002,4994,002,17MFF-0182,REQUESTED,Ice Cream: Pre-Packaged Chips: Candies: Bottled Water & Canned SODA,6013314.667,2089893.982,37.7192002177133,-122.395976731096,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0182&ExportPDF=1&Filename=17MFF-0182_schedule.pdf,Mo-Fr:1PM-2PM,,,2017-04-18,1,03/15/2018 12:00:00 AM,"(37.7192002177133, -122.395976731096)"
963981,Singh Brothers Ice Cream,Truck,7428000,JAMESTOWN AVE: GRIFFITH ST to CORONADO ST (800 - 850),800 JAMESTOWN AVE,4973034,4973,034,17MFF-0182,REQUESTED,Ice Cream: Pre-Packaged Chips: Candies: Bottled Water & Canned SODA,6015040.705,2088854.908,37.7164430021474,-122.389937879321,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0182&ExportPDF=1&Filename=17MFF-0182_schedule.pdf,Mo-Fr:12PM-1PM,,,2017-04-18,1,03/15/2018 12:00:00 AM,"(37.7164430021474, -122.389937879321)"
963996,Singh Brothers Ice Cream,Truck,7895000,KIRKWOOD AVE: NEWHALL ST to PHELPS ST (1600 - 1699),1698 KIRKWOOD AVE,5279027,5279,027,17MFF-0182,REQUESTED,Ice Cream: Pre-Packaged Chips: Candies: Bottled Water & Canned SODA,6014750.983,2097205.93,37.7393571608675,-122.391522811759,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0182&ExportPDF=1&Filename=17MFF-0182_schedule.pdf,Mo-Fr:4PM-5PM,,,2017-04-18,1,03/15/2018 12:00:00 AM,"(37.7393571608675, -122.391522811759)"
963980,Singh Brothers Ice Cream,Truck,6548000,GRIFFITH ST: INGERSON AVE to JAMESTOWN AVE (2900 - 2999),2900 GRIFFITH ST,4973001,4973,001,17MFF-0182,REQUESTED,Ice Cream: Pre-Packaged Chips: Candies: Bottled Water & Canned SODA,6015142.712,2089052.53,37.716991290324,-122.38959908417,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0182&ExportPDF=1&Filename=17MFF-0182_schedule.pdf,Mo-Fr:12PM-1PM,,,2017-04-18,1,03/15/2018 12:00:00 AM,"(37.716991290324, -122.38959908417)"
963983,Singh Brothers Ice Cream,Truck,7492000,JENNINGS ST: KEY AVE to LE CONTE AVE (3400 - 3499),3444 JENNINGS ST,4995005,4995,005,17MFF-0182,REQUESTED,Ice Cream: Pre-Packaged Chips: Candies: Bottled Water & Canned SODA,6013111.658,2089651.112,37.7185220485664,-122.396661444417,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0182&ExportPDF=1&Filename=17MFF-0182_schedule.pdf,Mo-Fr:1PM-2PM,,,2017-04-18,1,03/15/2018 12:00:00 AM,"(37.7185220485664, -122.396661444417)"
963989,Singh Brothers Ice Cream,Truck,13780000,YOSEMITE AVE: INGALLS ST to JENNINGS ST (1400 - 1499),1420 YOSEMITE AVE,4831012,4831,012,17MFF-0182,REQUESTED,Ice Cream: Pre-Packaged Chips: Candies: Bottled Water & Canned SODA,6015609.592,2092025.988,37.7251817007288,-122.388192688444,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0182&ExportPDF=1&Filename=17MFF-0182_schedule.pdf,Mo-Fr:2PM-3PM,,,2017-04-18,1,03/15/2018 12:00:00 AM,"(37.7251817007288, -122.388192688444)"
963988,Singh Brothers Ice Cream,Truck,10218000,PALOU AVE: HAWES ST to INGALLS ST (1100 - 1199),1101 PALOU AVE,4757024,4757,024,17MFF-0182,REQUESTED,Ice Cream: Pre-Packaged Chips: Candies: Bottled Water & Canned SODA,6017464.809,2093259.551,37.7286714428179,-122.381865088641,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0182&ExportPDF=1&Filename=17MFF-0182_schedule.pdf,Mo-Fr:2PM-3PM,,,2017-04-18,1,03/15/2018 12:00:00 AM,"(37.7286714428179, -122.381865088641)"
963992,Singh Brothers Ice Cream,Truck,10810000,QUESADA AVE: CRISP RD to HAWES ST (1170 - 1199),1191 QUESADA AVE,4763042,4763,042,17MFF-0182,REQUESTED,Ice Cream: Pre-Packaged Chips: Candies: Bottled Water & Canned SODA,6017387.966,2092923.508,37.7277444907011,-122.382107375242,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0182&ExportPDF=1&Filename=17MFF-0182_schedule.pdf,Mo-Fr:3PM-4PM,,,2017-04-18,1,03/15/2018 12:00:00 AM,"(37.7277444907011, -122.382107375242)"
934371,Taza Halal Cart,Push Cart,8742202,MARKET ST: BATTERY ST to SUTTER ST (540 - 558) -- NORTH --,532 MARKET ST,0290012,0290,012,17MFF-0072,ONHOLD,Chicken Gyro: Lamb Gyro: Chiken Gyro Plate: Lamb Gyro Plate: Combination Gyro Plate.,6012582.228,2115893.453,37.7905483181832,-122.400333673679,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0072&ExportPDF=1&Filename=17MFF-0072_schedule.pdf,Mo-We:9AM-8PM,,,2017-02-13,0,06/29/2018 12:00:00 AM,"(37.7905483181832, -122.400333673679)"
997504,Munch India,Truck,10624001,POST ST: MONTGOMERY ST to LICK PL (1 - 40),Assessors Block /Lot,,,,17MFF-0187,REQUESTED,Daily rotating menus consisting of various local & organic vegetable: poultry: meat: seafood : rice & bread dishes.,,,0,0,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0187&ExportPDF=1&Filename=17MFF-0187_schedule.pdf,,,,2017-07-19,0,07/19/2017 12:00:00 AM,"(0, 0)"
840504,Taqueria Lolita,Truck,5336000,EVANS AVE: QUINT ST to RANKIN ST (1700 - 1799),750 PHELPS ST,5280001,5280,001,16MFF-0128,SUSPEND,Tacos: burritos: quesadillas: combination plates: tortas: tostadas,6014320.244,2097246.796,37.7394454528691,-122.393014986698,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=16MFF-0128&ExportPDF=1&Filename=16MFF-0128_schedule.pdf,Mo-We:7AM-3PM,,08/01/2017 12:00:00 AM,2016-06-22,0,03/15/2018 12:00:00 AM,"(37.7394454528691, -122.393014986698)"
848080,Taqueria Lolita,Truck,10927000,RANKIN ST: DAVIDSON AVE to EVANS AVE (200 - 299),1700 EVANS AVE,5227001,5227,001,16MFF-0128,SUSPEND,Tacos: burritos: quesadillas: combination plates: tortas: tostadas,6014950.929,2099216.653,37.744889286143,-122.390971976935,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=16MFF-0128&ExportPDF=1&Filename=16MFF-0128_schedule.pdf,Th/Fr/Sa:7AM-3PM,,08/01/2017 12:00:00 AM,2016-06-22,0,03/15/2018 12:00:00 AM,"(37.744889286143, -122.390971976935)"
1001542,Bonito Poke,Truck,7165000,ILLINOIS ST: 16TH ST to MARIPOSA ST \ TERRY A FRANCOIS BLVD (400 - 599),409 ILLINOIS ST,3940003,3940,003,16MFF-0141,REQUESTED,Bonito Poke Bowls & Various Drinks,6016152.96291,2106970.02895,37.7662450471029,-122.387356286511,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=16MFF-0141&ExportPDF=1&Filename=16MFF-0141_schedule.pdf,Th/Fr/Sa:10AM-10PM,,,2016-11-28,0,,"(37.7662450471029, -122.387356286511)"
1001319,Bonito Poke,Truck,107000,01ST ST: HOWARD ST to TEHAMA ST (200 - 231),505 HOWARD ST,3736183,3736,183,16MFF-0141,REQUESTED,Bonito Poke Bowls & Various Drinks,6013786.26714,2114936.80369,37.7879886489953,-122.396100668472,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=16MFF-0141&ExportPDF=1&Filename=16MFF-0141_schedule.pdf,Tu/We/Fr:10AM-2PM,,,2016-11-28,0,,"(37.7879886489953, -122.396100668472)"
1034228,Julie's Hot Dogs,,9114000,MISSION ST: 14TH ST to 15TH ST (1800 - 1899),1850 MISSION ST,3547261,3547,261,17MFF-0196,REQUESTED,Hot dogs: bacon wrap hot dogs: chicken burgers: energy drinks: water & various drinks,6006577.68992,2107569.10778,37.7673550213698,-122.420517913829,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0196&ExportPDF=1&Filename=17MFF-0196_schedule.pdf,Su/Fr/Sa:7AM-5PM,,,2017-10-27,0,,"(37.7673550213698, -122.420517913829)"
1010174,Julie's Hot Dogs,Truck,9121000,MISSION ST: 19TH ST to 20TH ST (2300 - 2399),2386 MISSION ST,3596119,3596,119,15MFF-0007,REQUESTED,Hot dogs: bacon-wrapped hot dogs: chicken burgers: energy drinks: water and various other drinks.,6006843.48,2104477.073,37.7588799920148,-122.419379202984,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0007&ExportPDF=1&Filename=15MFF-0007_schedule.pdf,Tu/We/Th:12AM-3AM;Mo-We:12PM-12AM,,,2015-02-23,0,,"(37.7588799920148, -122.419379202984)"
1039786,Julie's Hot Dogs,,9117000,MISSION ST: 17TH ST to CLARION ALY (2100 - 2131),2101 MISSION ST,3575091,3575,091,17MFF-0196,REQUESTED,Hot dogs: bacon wrap hot dogs: chicken burgers: energy drinks: water & various drinks,6006982.392,2106038.314,37.7631746196338,-122.419009514771,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0196&ExportPDF=1&Filename=17MFF-0196_schedule.pdf,Tu/We/Th:10AM-8PM,,,2017-10-27,0,,"(37.7631746196338, -122.419009514771)"
1047771,The Chef Station,,4801101,DIVISADERO ST: OAK ST to FELL ST (401 - 499) -- WEST --,425 DIVISADERO ST,1215016,1215,016,17MFF-0202,REQUESTED,South American Peruvian Food - Ceiches: hot wok dishes: hot pastas: rice dishes: and Tapas.,6001606.909,2109860.071,37.7733640531909,-122.437875225303,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0202&ExportPDF=1&Filename=17MFF-0202_schedule.pdf,,,,2017-12-15,0,,"(37.7733640531909, -122.437875225303)"
1047831,The Chef Station,Truck,480000,10TH ST: FELL ST \ MARKET ST \ POLK ST to END (1 - 18),8 10TH ST,3507041,3507,041,17MFF-0203,REQUESTED,South American/Peruvian food,6007585.376,2110633.378,37.7758255197583,-122.417249626643,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0203&ExportPDF=1&Filename=17MFF-0203_schedule.pdf,,,,2017-12-15,0,,"(37.7758255197583, -122.417249626643)"
1042438,Ruru Juice LLC,Truck,12316000,SUTTER ST: SANSOME ST to MONTGOMERY ST (50 - 99),80 SUTTER ST,0289005,0289,005,17MFF-0198,REQUESTED,Smoothies: Juice: Salads: Fruit Bowls: Soup,6012142.609,2115828.791,37.7903462473414,-122.401850190989,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0198&ExportPDF=1&Filename=17MFF-0198_schedule.pdf,Mo/We/Fr:9AM-1PM,,,2017-11-29,0,,"(37.7903462473414, -122.401850190989)"
1058991,Ruru Juice LLC,Truck,9092000,MISSION ST: 02ND ST to NEW MONTGOMERY ST (600 - 634),601 MISSION ST,3722001,3722,001,17MFF-0198,REQUESTED,Smoothies: Juice: Salads: Fruit Bowls: Soup,6012725.856,2114842.86,37.7876716444879,-122.399762925839,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0198&ExportPDF=1&Filename=17MFF-0198_schedule.pdf,Tu/Th/Fr:9AM-1PM,,,2017-11-29,0,,"(37.7876716444879, -122.399762925839)"
934621,May Catering,Truck,9053000,MINNESOTA ST: 04TH ST \ MARIPOSA ST to 18TH ST (500 - 599),535 MINNESOTA ST,3996016,3996,016,17MFF-0110,APPROVED,Cold Truck: Sandwiches: fruit: snacks: candy: hot and cold drinks,6015237.97,2106058.282,37.763690871096,-122.390457386016,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0110&ExportPDF=1&Filename=17MFF-0110_schedule.pdf,Mo-Fr:12PM-1PM,,12/28/2017 12:00:00 AM,2017-02-13,1,07/15/2018 12:00:00 AM,"(37.763690871096, -122.390457386016)"
1007144,"Bay Area Dots, LLC",Push Cart,25524000,TAYLOR ST: BAY ST intersection,567 BAY ST,0043001,0043,001,17MFF-0188,APPROVED,Hot dogs: condiments: soft pretzels: soft drinks: coffee: cold beverages: pastries: bakery goods: cookies: ice cream: candy: soups: churros: chestnuts: nuts: fresh fruit: fruit juices: desserts: potato chips and popcorn.,,,0,0,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0188&ExportPDF=1&Filename=17MFF-0188_schedule.pdf,Mo-Su:6AM-12AM,,08/14/2017 12:00:00 AM,2017-08-09,1,07/15/2018 12:00:00 AM,"(0, 0)"
934586,May Catering,Truck,12685000,TREAT AVE: MISTRAL ST to END (630 - 699),630 TREAT AVE,3593038,3593,038,17MFF-0110,APPROVED,Cold Truck: Sandwiches: fruit: snacks: candy: hot and cold drinks,6008391.816,2104835.571,37.7599514294279,-122.414049680224,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0110&ExportPDF=1&Filename=17MFF-0110_schedule.pdf,Mo-Fr:9AM-10AM/11AM-12PM,,12/28/2017 12:00:00 AM,2017-02-13,1,07/15/2018 12:00:00 AM,"(37.7599514294279, -122.414049680224)"
934597,May Catering,Truck,191101,03RD ST: 22ND ST to 23RD ST (2501 - 2699) -- EAST --,2565 03RD ST,4173001,4173,001,17MFF-0110,APPROVED,Cold Truck: Sandwiches: fruit: snacks: candy: hot and cold drinks,6015998.409,2103503.194,37.7567172998371,-122.387648962993,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0110&ExportPDF=1&Filename=17MFF-0110_schedule.pdf,Mo-Fr:11AM-12PM,,12/28/2017 12:00:00 AM,2017-02-13,1,07/15/2018 12:00:00 AM,"(37.7567172998371, -122.387648962993)"
934607,May Catering,Truck,792000,17TH ST: TREAT AVE to FOLSOM ST (3025 - 3099),3030 17TH ST,3572005,3572,005,17MFF-0110,APPROVED,Cold Truck: Sandwiches: fruit: snacks: candy: hot and cold drinks,6008506.685,2106321.603,37.7640381828174,-122.413757516589,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0110&ExportPDF=1&Filename=17MFF-0110_schedule.pdf,Mo-Fr:12PM-1PM,,12/28/2017 12:00:00 AM,2017-02-13,1,07/15/2018 12:00:00 AM,"(37.7640381828174, -122.413757516589)"
934388,Two G's Catering,Truck,7165000,ILLINOIS ST: 16TH ST to MARIPOSA ST \ TERRY A FRANCOIS BLVD (400 - 599),409 ILLINOIS ST,3940001,3940,001,17MFF-0073,APPROVED,Cold Truck: Hot & Cold Sandwiches: Bagels: Burritos: Soups: Hot Dogs: Tacos: Pork Buns: BBQ Meat: Fruit: Various Beverages: Pasties: Pre-Packaged Snacks: Candy: Salads: Muffins: Scones: Brownies: Croissants: Energy Bars: Noodle Bowls,,,0,0,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0073&ExportPDF=1&Filename=17MFF-0073_schedule.pdf,Mo-Su:10AM-11AM,,04/17/2017 12:00:00 AM,2017-02-13,1,07/15/2018 12:00:00 AM,"(0, 0)"
953322,"The New York Frankfurter Co. of CA, Inc. DBA: Annie's Hot Dogs",Push Cart,12195000,STOCKTON ST: OFARRELL ST to GEARY ST (100 - 199),101 STOCKTON ST,0314002,0314,002,17MFF-0170,APPROVED,Soft Pretzels: hot dogs: sausage: chips: popcorn: soda: espresso: cappucino: pastries: ice cream: italian sausages: shish-ka-bob: churros: juice: water: various drinks,6010660.159,2114587.863,37.7868561118831,-122.406891892997,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0170&ExportPDF=1&Filename=17MFF-0170_schedule.pdf,Mo-Su:6AM-9PM,,05/09/2017 12:00:00 AM,2017-03-22,1,07/15/2018 12:00:00 AM,"(37.7868561118831, -122.406891892997)"
934603,May Catering,Truck,702000,16TH ST: MISSOURI ST to CONNECTICUT ST (1000 - 1099),1006 16TH ST,3833002,3833,002,17MFF-0110,APPROVED,Cold Truck: Sandwiches: fruit: snacks: candy: hot and cold drinks,6013316.557,2107189.386,37.7666898573867,-122.39718232278,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0110&ExportPDF=1&Filename=17MFF-0110_schedule.pdf,Mo-Fr:12PM-1PM/1PM-2PM,,12/28/2017 12:00:00 AM,2017-02-13,1,07/15/2018 12:00:00 AM,"(37.7666898573867, -122.39718232278)"
961020,Let's Be Frank,Push Cart,6816000,HAYES ST: GOUGH ST to OCTAVIA ST (400 - 499),425 HAYES ST,0817025,0817,025,17MFF-0180,APPROVED,Hot dogs and chili,6005815.064,2110939.717,37.7765668965195,-122.423395376727,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0180&ExportPDF=1&Filename=17MFF-0180_schedule.pdf,Su/We:11AM-5PM,,12/28/2017 12:00:00 AM,2017-04-12,0,07/15/2018 12:00:00 AM,"(37.7765668965195, -122.423395376727)"
944365,SF Cart Project,Truck,15019101,MISSION BAY BLVD SOUTH: 03RD ST \ MISSION BAY BLVD to 04TH ST \ MISSION BAY BLVD (501 - 599),535 MISSION BAY BLVD SOUTH,8711007,8711,007,17MFF-0130,APPROVED,7 Multiple Trucks on rotation (1 on Mission Bay Blvd South & 6 on 4th St).   Serving everything but hot dogs,6014983.88328,2108042.28534,37.7691244121681,-122.391474911246,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0130&ExportPDF=1&Filename=17MFF-0130_schedule.pdf,Mo-Fr:10AM-3PM,,03/02/2017 12:00:00 AM,2017-03-02,0,07/15/2018 12:00:00 AM,"(37.7691244121681, -122.391474911246)"
934556,"The New York Frankfurter Co. of CA, Inc. DBA: Annie's Hot Dogs",Push Cart,24892000,STOCKTON ST: 04TH ST \ ELLIS ST \ MARKET ST intersection,800 MARKET ST,0329001,0329,001,17MFF-0105,APPROVED,Soft pretzels: hot dogs: sausages: chips: popcorn: sodea: coffee: espresso: cappucino: pastries: ice cream: Italian sausages: shish-ka-bob: churros: juice: water: various drinks.,6010729.654,2114081.536,37.7854697464899,-122.406615761073,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0105&ExportPDF=1&Filename=17MFF-0105_schedule.pdf,Mo-Su:6AM-9PM,,05/05/2017 12:00:00 AM,2017-02-13,1,07/15/2018 12:00:00 AM,"(37.7854697464899, -122.406615761073)"
1037693,Munch A Bunch,Truck,24215000,BRYANT ST: ALAMEDA ST intersection,1525 BRYANT ST,3922A001A,3922A,001A,17MFF-0197,APPROVED,Cold Truck: packaged sandwiches: pitas: breakfast: cold and hot drinks: snacks,6009575.985,2107645.792,37.7677340926708,-122.410152601942,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0197&ExportPDF=1&Filename=17MFF-0197_schedule.pdf,Mo-Fr:10AM-11AM,,11/21/2017 12:00:00 AM,2017-11-16,1,07/15/2018 12:00:00 AM,"(37.7677340926708, -122.410152601942)"
934795,Natan's Catering,Truck,0,,Assessors Block 4172/Lot010,4172010,4172,010,17MFF-0123,APPROVED,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,6015746.892,2103656.591,37.7571245603861,-122.388529515257,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0123&ExportPDF=1&Filename=17MFF-0123_schedule.pdf,,,04/07/2017 12:00:00 AM,2017-02-13,1,07/15/2018 12:00:00 AM,"(37.7571245603861, -122.388529515257)"
